age.30,age.60,wkcls.private,wkcls.self_emp,wkcls.gov,educ.12,occ.prof,sex.male,hours.full,income.50K
1,0,0,0,1,1,0,0,0,0
1,0,0,0,0,0,0,1,1,0
0,0,1,0,0,1,1,1,1,1
0,0,1,0,0,1,0,1,1,1
1,0,1,0,0,1,1,0,1,0
1,0,1,0,0,0,1,0,0,0
0,0,0,0,1,1,1,1,1,0
0,0,1,0,0,1,1,0,1,0
1,0,1,0,0,0,0,1,0,0
0,0,0,1,0,0,1,1,1,0
0,1,1,0,0,1,1,0,1,1
0,1,1,0,0,1,1,0,1,1
0,0,1,0,0,0,0,1,1,0
0,1,1,0,0,0,1,1,1,0
0,1,1,0,0,0,1,1,0,0
1,0,1,0,0,0,0,1,0,0
1,0,1,0,0,1,1,1,1,0
0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,1,1,1,0
0,0,1,0,0,0,0,1,1,0
0,0,0,0,1,1,0,0,0,0
0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,1,0
1,0,1,0,0,0,1,0,0,0
0,0,1,0,0,1,1,1,1,1
0,0,1,0,0,0,0,1,1,0
0,0,1,0,0,0,1,1,1,0
1,0,1,0,0,1,1,1,1,0
0,1,0,0,1,0,1,1,1,1
0,0,1,0,0,1,1,1,1,1
0,0,1,0,0,1,1,1,1,1
0,1,1,0,0,0,1,0,1,0
1,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,1,0
0,1,0,1,0,0,1,1,1,1
1,0,1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0
0,0,1,0,0,0,1,1,1,0
0,0,1,0,0,0,1,0,0,0
0,0,0,0,1,1,1,1,1,0
0,1,1,0,0,0,0,0,0,0
0,0,1,0,0,1,0,1,1,1
1,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,0
0,0,1,0,0,1,1,0,1,1
1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,1,0,0
0,0,0,0,1,1,1,0,1,1
0,1,1,0,0,0,0,1,1,1
0,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,1,1,1,0
0,1,0,0,1,1,1,1,0,0
1,0,0,0,1,1,1,1,1,1
1,0,1,0,0,1,1,1,0,0
0,1,0,1,0,0,1,1,1,0
1,0,1,0,0,0,0,1,1,0
0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,1,0,0
0,1,1,0,0,0,0,1,1,1
0,0,0,0,1,1,1,0,1,0
0,1,0,0,1,0,0,0,1,1
0,0,1,0,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,0,1,1,0
0,1,0,1,0,1,1,1,1,1
0,1,1,0,0,1,1,1,1,1
0,0,1,0,0,0,0,0,1,0
0,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,0
0,1,0,1,0,1,1,0,1,0
0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,1
0,1,1,0,0,0,1,1,0,0
1,0,0,0,1,0,0,1,1,0
0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,1,1,1,0
0,0,1,0,0,1,1,1,1,1
0,1,1,0,0,0,0,1,1,0
0,0,0,0,1,0,1,1,1,0
1,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,1,1,1,1
0,0,0,1,0,0,1,1,1,0
0,0,1,0,0,1,1,0,1,1
0,0,1,0,0,0,0,0,0,0
0,1,0,1,0,0,0,1,1,0
1,0,1,0,0,0,0,1,0,0
0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,1,0
0,1,1,0,0,0,0,1,1,1
0,0,0,1,0,1,0,1,1,0
1,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,1,0,1,0
0,1,1,0,0,0,0,1,1,1
1,0,1,0,0,0,0,1,0,0
0,1,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,1,1,0
0,1,1,0,0,1,0,1,0,1
0,0,1,0,0,1,1,1,1,1
0,0,1,0,0,0,1,1,1,0
1,0,1,0,0,0,0,1,0,0
0,1,0,1,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,1,1,1,1
0,1,0,0,0,1,0,1,1,0
0,0,1,0,0,1,1,1,1,1
0,1,1,0,0,1,1,1,1,1
1,0,1,0,0,0,0,1,0,0
1,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,1,0
0,0,1,0,0,0,1,1,1,0
1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,1,0,0
0,1,0,1,0,0,0,0,1,0
0,0,1,0,0,0,1,0,1,0
0,1,1,0,0,0,1,1,1,1
0,1,1,0,0,0,0,1,1,0
0,1,1,0,0,0,0,1,1,1
0,1,1,0,0,0,0,1,1,0
0,0,1,0,0,1,1,0,1,0
1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,1,1,1,0
0,1,1,0,0,0,0,1,1,1
0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0
1,0,0,1,0,1,1,1,1,0
0,0,0,0,0,0,0,1,0,0
0,1,1,0,0,0,0,0,1,1
1,0,1,0,0,0,0,1,1,0
0,1,0,1,0,0,1,1,1,0
0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,1,1,0
0,0,1,0,0,1,1,0,1,1
1,0,1,0,0,1,1,1,1,0
0,1,1,0,0,0,0,1,0,0
1,0,1,0,0,0,1,1,0,0
0,0,1,0,0,0,1,1,1,0
0,1,1,0,0,0,1,1,1,1
0,1,0,0,1,1,1,0,1,0
0,1,1,0,0,0,1,1,1,1
0,0,1,0,0,0,1,1,1,0
0,0,0,0,1,0,0,0,1,0
0,0,1,0,0,1,1,1,1,1
0,0,1,0,0,1,1,1,1,0
0,0,1,0,0,0,1,1,0,0
0,1,1,0,0,1,1,0,1,1
1,0,1,0,0,0,0,0,1,0
0,1,0,1,0,0,1,1,1,0
1,0,1,0,0,1,1,0,1,0
0,1,0,0,1,1,1,1,1,1
0,0,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,1,0
0,1,1,0,0,0,0,1,1,1
0,0,1,0,0,1,1,0,1,0
0,1,1,0,0,1,1,0,1,1
1,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,1,0
0,1,1,0,0,0,1,1,1,0
1,0,0,1,0,0,1,1,1,0
0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,0
1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,1,0,0
0,0,1,0,0,0,0,1,1,1
1,0,0,1,0,1,1,1,1,0
0,1,1,0,0,1,1,1,1,1
1,0,1,0,0,0,0,1,1,0
0,1,0,1,0,1,1,1,1,1
0,1,0,1,0,1,1,1,1,1
0,1,1,0,0,0,0,1,0,0
0,0,1,0,0,1,1,1,1,1
1,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,1
1,0,1,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,1,0,1,1,1
1,0,1,0,0,0,1,1,1,0
0,0,1,0,0,1,1,1,1,1
0,0,1,0,0,0,1,0,1,0
0,1,0,0,0,0,0,1,0,0
1,0,1,0,0,1,1,1,0,0
0,0,0,1,0,0,1,1,1,0
0,1,0,1,0,0,1,1,1,0
1,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,1,1,1,1,0
1,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,1,1,1,1
0,0,0,1,0,1,0,1,1,1
0,0,1,0,0,1,1,1,1,0
0,1,1,0,0,0,1,1,1,0
1,0,1,0,0,1,1,0,1,0
1,0,1,0,0,1,1,1,1,1
1,0,1,0,0,0,0,1,1,0
0,1,0,0,1,0,0,1,1,0
0,1,0,1,0,0,1,1,0,0
1,0,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,1,1,0
0,0,1,0,0,0,1,1,1,0
0,1,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,1,1,0,0
0,0,0,1,0,0,0,1,0,0
0,1,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,1,0,0
0,0,1,0,0,0,1,1,1,0
0,1,0,1,0,0,0,1,1,0
0,0,1,0,0,0,1,1,1,0
1,0,1,0,0,0,1,1,1,0
0,0,1,0,0,1,1,1,1,1
0,0,1,0,0,1,1,0,1,0
0,1,0,1,0,0,1,1,1,1
0,1,0,1,0,0,1,1,0,0
1,0,1,0,0,0,0,1,0,0
1,0,1,0,0,0,1,1,0,0
1,0,1,0,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,1,0
0,0,1,0,0,0,0,1,1,0
0,1,1,0,0,1,1,1,1,1
1,0,1,0,0,0,1,0,1,0
0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,0
1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,1,1,0
1,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,1
0,0,1,0,0,0,1,1,1,1
0,1,1,0,0,1,1,0,0,0
0,0,1,0,0,1,1,1,1,1
0,0,1,0,0,0,1,1,0,0
0,0,1,0,0,1,1,1,1,1
0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,0
0,0,0,1,0,0,1,1,1,1
1,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,1,1,0
0,1,0,0,1,0,1,0,0,0
0,0,1,0,0,0,0,0,1,0
0,0,0,1,0,1,1,0,1,1
0,0,1,0,0,0,1,1,0,0
0,1,0,1,0,0,0,1,1,0
0,1,0,0,1,0,1,0,1,1
0,0,1,0,0,1,1,1,1,1
0,1,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,0,0
0,1,1,0,0,0,1,1,1,0
0,0,1,0,0,0,1,1,0,0
0,1,0,1,0,0,1,1,1,1
0,0,0,0,1,0,0,1,1,0
0,0,0,1,0,1,1,1,1,1
0,0,1,0,0,0,1,1,1,1
1,0,1,0,0,0,1,1,1,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,1,1,1,1,0
0,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,0,0,0
0,0,0,1,0,0,1,1,1,1
0,1,0,1,0,0,1,1,0,0
0,1,1,0,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,1,1,0,1
1,0,1,0,0,1,0,0,0,0
0,1,1,0,0,1,1,1,1,1
0,0,1,0,0,0,1,1,1,0
0,1,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,1,0
0,0,0,0,1,1,1,1,0,1
0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,0
0,1,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,1,0
1,0,0,0,0,0,0,0,1,0
0,1,0,1,0,0,0,1,1,0
0,1,0,0,1,0,0,1,1,1
0,1,1,0,0,0,0,0,0,0
0,0,1,0,0,0,1,0,0,0
0,1,1,0,0,0,0,0,1,0
0,1,1,0,0,0,1,1,1,0
0,1,1,0,0,0,1,0,1,0
0,1,1,0,0,1,1,1,1,0
0,0,1,0,0,0,0,1,1,0
0,1,0,1,0,0,1,1,0,0
0,1,1,0,0,0,0,1,1,1
0,0,1,0,0,0,1,1,1,0
0,1,1,0,0,0,1,1,1,1
0,1,1,0,0,1,1,1,1,0
0,1,0,0,1,1,1,1,1,1
0,0,1,0,0,0,0,1,1,0
0,0,0,1,0,1,1,1,1,1
1,0,1,0,0,0,0,1,1,0
0,1,1,0,0,1,1,1,1,1
0,0,0,0,1,0,1,0,1,1
1,0,0,0,1,1,1,0,1,0
0,0,1,0,0,0,0,1,0,0
0,1,1,0,0,1,0,1,1,0
0,1,1,0,0,0,0,1,1,0
0,0,0,1,0,0,1,1,1,1
0,1,0,1,0,0,1,1,1,1
1,0,1,0,0,0,1,1,1,0
0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,0
0,1,1,0,0,0,0,1,1,1
0,0,1,0,0,0,1,1,1,1
0,0,1,0,0,1,1,1,0,0
0,1,1,0,0,0,0,1,1,0
0,0,1,0,0,0,0,0,1,1
0,1,1,0,0,0,0,0,0,0
1,0,1,0,0,0,1,1,1,0
1,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,1,1,1,0
0,1,0,0,1,1,1,1,0,1
0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,0,1,0
0,1,1,0,0,0,0,1,1,0
1,0,1,0,0,1,1,1,1,0
0,1,1,0,0,0,1,1,1,1
0,1,1,0,0,0,0,0,1,0
0,1,0,1,0,1,1,1,1,0
0,0,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,1,0,0
1,0,1,0,0,0,1,1,1,0
0,0,1,0,0,0,0,0,1,0
0,1,0,0,0,0,0,1,0,0
1,0,0,0,0,0,0,1,1,0
0,1,0,1,0,0,1,1,0,0
0,0,1,0,0,0,0,1,1,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,1,0
0,1,1,0,0,1,1,1,1,1
1,0,1,0,0,0,0,0,0,0
1,0,1,0,0,1,1,1,1,0
0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,1,0
0,0,1,0,0,1,1,1,1,1
0,1,1,0,0,0,0,1,1,0
0,1,0,1,0,1,1,1,1,1
1,0,1,0,0,1,0,1,1,1
0,1,0,1,0,0,1,1,1,1
0,0,1,0,0,0,1,1,1,0
0,0,1,0,0,1,1,1,1,0
1,0,0,1,0,0,0,1,1,0
0,0,1,0,0,0,1,0,1,0
0,1,0,0,1,1,1,1,1,1
0,1,1,0,0,0,1,1,1,1
0,0,0,1,0,0,1,1,0,0
0,1,1,0,0,0,0,1,1,0
0,1,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,1,0
0,1,1,0,0,0,1,1,1,1
0,0,1,0,0,0,0,1,1,0
0,0,1,0,0,1,1,1,1,1
0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,1,1,1,0
0,0,1,0,0,0,0,0,1,0
1,0,0,0,1,1,1,0,0,0
0,0,1,0,0,0,1,1,1,1
0,0,1,0,0,0,1,1,1,1
0,1,0,0,1,1,1,0,1,1
1,0,1,0,0,0,0,1,0,0
1,0,0,1,0,0,1,1,0,0
1,0,1,0,0,1,1,0,1,0
1,0,1,0,0,1,1,1,1,0
0,1,1,0,0,0,1,1,1,0
0,0,0,0,1,0,1,0,1,1
0,0,1,0,0,1,1,0,1,0
1,0,0,0,1,0,1,0,0,0
0,1,0,1,0,0,0,1,1,0
0,0,0,0,1,0,0,1,1,1
0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,1,1,0
0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,1,1,0,0
0,0,1,0,0,0,1,1,1,1
0,0,1,0,0,0,1,1,0,0
0,0,0,0,1,0,1,1,1,1
0,1,0,1,0,1,1,1,1,1
0,0,1,0,0,1,1,1,1,0
0,0,1,0,0,0,1,1,1,0
1,0,1,0,0,0,0,1,1,0
1,0,0,1,0,1,1,1,0,0
0,1,1,0,0,0,0,1,1,0
1,0,0,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,1,0,1,0
0,1,0,0,0,0,0,1,0,0
0,1,0,1,0,1,0,1,1,1
0,0,0,1,0,0,1,1,1,0
0,0,1,0,0,1,1,1,1,0
0,0,0,1,0,0,1,0,0,1
0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,1,1,1,1,0
1,0,1,0,0,0,0,1,0,0
0,0,1,0,0,1,1,1,1,1
0,0,1,0,0,0,0,1,1,0
0,0,0,1,0,1,1,1,1,1
0,0,1,0,0,1,1,0,1,1
0,0,0,0,1,1,0,1,0,0
0,1,1,0,0,0,1,0,1,0
0,0,1,0,0,0,0,0,1,0
0,1,0,1,0,0,0,1,1,1
0,0,1,0,0,0,1,1,1,0
0,0,1,0,0,0,0,1,1,0
0,1,0,0,1,1,1,0,1,1
0,1,1,0,0,1,1,1,1,0
1,0,1,0,0,0,0,1,1,0
0,1,0,0,1,0,0,0,1,0
0,0,0,0,1,0,1,1,0,0
0,0,1,0,0,1,0,1,1,0
0,1,1,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,1
0,1,0,0,1,0,0,1,1,0
0,0,0,1,0,0,0,1,1,0
1,0,1,0,0,1,1,1,1,0
1,0,1,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0
0,0,1,0,0,0,1,1,1,1
0,1,0,1,0,1,1,1,1,1
0,0,0,0,1,0,0,1,1,1
1,0,1,0,0,0,1,1,1,0
0,0,1,0,0,0,1,1,0,0
1,0,1,0,0,0,0,0,0,0
1,0,1,0,0,0,1,1,1,0
0,1,0,0,1,0,1,0,1,0
0,0,1,0,0,1,0,1,0,0
0,1,0,1,0,0,1,1,1,0
0,0,1,0,0,1,1,1,1,1
1,0,0,1,0,0,1,0,1,0
0,1,1,0,0,0,0,1,1,0
0,1,0,1,0,0,1,1,0,1
0,1,0,1,0,0,1,1,1,1
1,0,1,0,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,1,0
0,1,1,0,0,0,1,1,1,0
0,0,0,0,1,0,0,1,1,0
0,0,1,0,0,0,0,1,1,0
0,1,1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,0,1,1
1,0,1,0,0,1,0,1,1,0
1,0,1,0,0,0,0,1,0,0
0,1,1,0,0,0,1,1,1,0
0,1,1,0,0,0,0,1,1,0
0,0,1,0,0,1,1,1,1,1
0,1,1,0,0,0,0,1,1,1
0,1,1,0,0,1,1,0,1,1
0,0,1,0,0,0,0,0,1,0
0,1,1,0,0,1,0,1,0,1
1,0,0,0,0,0,0,0,0,0
0,1,0,1,0,1,1,1,1,0
0,0,1,0,0,0,0,1,1,0
0,1,1,0,0,0,0,0,1,0
0,1,1,0,0,0,0,0,1,0
1,0,1,0,0,1,0,1,1,1
1,0,1,0,0,0,0,1,0,0
0,1,1,0,0,0,0,1,1,0
0,1,0,0,0,0,0,1,1,1
1,0,1,0,0,0,0,0,0,0
0,1,0,0,1,0,1,1,1,1
0,1,1,0,0,0,0,0,1,0
1,0,0,0,1,0,0,1,1,0
0,1,0,0,0,0,0,1,1,1
0,0,1,0,0,1,1,0,1,1
0,0,1,0,0,1,1,1,1,0
0,0,1,0,0,0,0,1,1,0
0,1,1,0,0,0,1,1,1,0
0,1,0,0,0,1,0,1,1,0
0,1,0,0,1,0,1,0,1,0
0,1,1,0,0,0,1,1,0,0
1,0,0,0,1,1,0,0,1,0
1,0,0,0,1,1,1,1,0,0
0,1,1,0,0,0,0,1,1,0
0,1,1,0,0,0,1,1,1,1
0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,1,0
1,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,0,1,0
0,1,0,0,1,0,1,1,1,0
0,1,1,0,0,1,1,1,1,0
1,0,1,0,0,0,0,0,1,0
0,1,1,0,0,0,1,1,1,0
0,1,0,0,1,0,0,1,1,1
1,0,0,0,1,1,1,1,1,1
0,0,1,0,0,1,1,1,0,0
0,1,1,0,0,1,0,1,1,1
0,0,1,0,0,0,1,1,1,0
0,1,0,1,0,1,1,1,1,1
0,1,0,0,1,0,0,1,1,0
0,0,1,0,0,1,1,1,1,1
1,0,0,0,0,0,0,1,0,0
0,0,1,0,0,0,0,1,1,0
0,1,0,1,0,0,1,1,1,1
0,0,1,0,0,0,0,1,1,0
0,0,1,0,0,0,1,0,0,0
0,1,1,0,0,1,1,1,1,1
1,0,1,0,0,0,0,1,0,0
0,1,0,0,0,1,0,0,1,1
0,1,0,1,0,0,1,1,1,1
0,0,0,0,0,0,0,0,1,0
0,0,1,0,0,1,1,1,1,0
0,0,1,0,0,1,1,1,1,1
0,1,0,1,0,0,1,1,1,1
0,1,1,0,0,0,1,1,1,0
0,1,1,0,0,0,1,1,1,0
0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,1,0,1,1,1
1,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,1,1,1,1
0,0,0,1,0,0,0,1,1,0
0,1,1,0,0,0,0,0,1,0
0,1,0,1,0,1,1,1,0,0
0,1,1,0,0,1,1,1,1,1
0,1,0,0,1,0,0,0,1,0
1,0,1,0,0,1,0,0,1,0
0,0,1,0,0,0,1,1,1,0
0,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,1,0,0,0
0,0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,1,0,1,0
0,0,1,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,1,1,1,1
0,1,1,0,0,0,0,0,0,0
0,0,0,0,1,0,1,0,1,0
0,1,0,1,0,0,1,1,1,1
0,0,0,0,1,0,0,1,0,0
0,1,1,0,0,0,0,0,0,0
0,1,0,1,0,1,1,1,1,1
0,1,1,0,0,0,0,1,1,0
0,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,0,1,0
0,1,0,1,0,1,1,1,1,1
0,1,0,1,0,0,1,1,1,0
1,0,1,0,0,0,0,1,1,0
0,1,0,0,1,0,0,0,1,0
1,0,0,1,0,0,0,1,1,0
1,0,1,0,0,0,1,1,1,0
0,0,1,0,0,1,0,0,1,0
0,1,1,0,0,0,1,1,1,1
0,0,0,0,1,1,1,1,1,1
0,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,1,1,0
0,1,1,0,0,0,0,1,1,1
0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0
1,0,0,1,0,0,1,1,0,0
0,0,1,0,0,0,1,0,1,0
0,0,1,0,0,1,1,1,1,1
0,1,0,1,0,0,1,1,0,0
0,0,1,0,0,0,0,1,0,0
0,1,0,0,1,1,0,1,1,0
0,1,1,0,0,1,1,0,1,0
1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,0,1,0
0,1,0,0,1,1,0,1,1,1
0,1,1,0,0,1,1,1,1,1
0,1,1,0,0,1,0,1,0,1
0,1,1,0,0,0,0,1,0,0
0,0,1,0,0,0,1,1,1,0
0,1,1,0,0,0,1,1,1,0
0,0,0,0,1,0,1,0,1,1
0,1,0,0,0,0,0,1,1,1
1,0,1,0,0,0,0,1,0,0
0,1,1,0,0,0,0,0,1,1
0,1,1,0,0,0,0,1,1,0
0,1,0,1,0,1,1,1,1,1
0,1,1,0,0,0,0,1,1,0
0,0,1,0,0,1,1,1,1,0
0,1,1,0,0,0,1,1,1,0
0,1,0,0,0,0,0,1,1,0
0,1,0,1,0,0,0,0,0,0
0,0,1,0,0,0,0,1,1,0
0,1,1,0,0,1,1,1,0,0
0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,1,1,0
1,0,1,0,0,0,0,1,1,0
0,0,1,0,0,0,0,1,1,0
0,1,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,1,1,0
1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,0,0,1,0
0,1,0,1,0,0,0,0,1,1
0,0,0,1,0,1,1,1,1,0
1,0,1,0,0,0,1,1,1,0
0,0,1,0,0,1,0,1,1,1
1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,0,1,0
0,0,1,0,0,0,1,1,1,0
0,1,1,0,0,0,1,0,1,1
0,1,0,0,1,1,1,1,1,0
1,0,1,0,0,1,1,0,1,0
1,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,1,0
0,0,1,0,0,0,0,1,1,1
1,0,1,0,0,0,0,0,1,0
0,0,1,0,0,1,1,1,1,1
0,0,0,0,0,0,0,1,1,0
0,0,0,0,1,1,1,1,1,1
0,1,1,0,0,1,1,1,1,1
0,1,0,0,1,0,0,0,0,0
1,0,1,0,0,0,0,1,0,0
1,0,1,0,0,0,1,1,1,1
0,1,1,0,0,0,0,1,0,1
0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,0,1,0,0
0,1,1,0,0,0,0,1,1,0
0,1,1,0,0,0,0,0,1,1
1,0,1,0,0,0,1,0,0,0
1,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,0,1,0
1,0,1,0,0,0,0,1,0,0
0,1,1,0,0,1,1,1,1,0
0,1,1,0,0,0,1,1,1,1
0,0,1,0,0,0,1,0,0,0
0,0,1,0,0,1,1,1,1,0
0,0,1,0,0,0,1,1,1,1
0,1,1,0,0,1,0,0,0,0
0,0,0,0,1,0,1,1,1,0
1,0,0,0,1,1,1,1,1,0
0,1,1,0,0,1,1,0,1,0
0,1,1,0,0,0,0,1,1,0
0,1,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,1,1,0
0,0,1,0,0,1,0,0,1,0
0,1,0,1,0,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,1,1,1,1
0,1,0,0,0,0,0,1,1,0
0,0,1,0,0,0,1,1,1,1
0,0,0,1,0,1,1,1,1,1
0,0,1,0,0,0,1,0,1,0
0,0,1,0,0,0,1,1,1,0
0,1,1,0,0,0,0,1,1,0
0,1,0,1,0,0,0,1,1,1
0,0,1,0,0,0,1,1,1,0
0,0,1,0,0,1,0,1,0,0
0,0,1,0,0,0,1,1,1,0
1,0,1,0,0,0,0,1,1,0
0,0,1,0,0,0,1,1,1,0
0,1,1,0,0,0,1,1,1,1
1,0,1,0,0,0,0,0,0,0
0,1,1,0,0,0,1,0,1,0
0,0,0,0,1,0,1,0,1,0
0,1,0,1,0,0,1,0,1,0
0,1,1,0,0,0,0,0,1,0
0,1,0,0,1,0,0,0,1,0
0,1,1,0,0,0,1,1,1,1
1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,1,1,0
0,1,0,0,0,0,0,1,0,0
0,0,1,0,0,1,0,0,0,0
0,1,0,1,0,1,1,1,1,0
0,0,0,0,1,0,0,0,0,0
0,0,1,0,0,0,1,0,1,0
0,1,0,1,0,0,0,1,1,0
0,1,1,0,0,0,0,1,1,0
0,1,1,0,0,1,1,1,1,1
0,0,1,0,0,1,1,0,1,0
1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,1,1,1,0
1,0,0,0,1,1,1,1,1,0
1,0,1,0,0,0,0,1,1,0
0,0,0,1,0,0,1,1,1,0
0,1,1,0,0,0,0,1,1,0
0,0,1,0,0,0,1,1,1,0
0,0,0,1,0,0,1,1,1,1
1,0,0,0,0,0,0,1,1,0
1,0,1,0,0,0,0,1,0,0
1,0,1,0,0,1,0,0,1,0
